end_time,upper_back,lower_back,left_pelvis,right_pelvis,left_butt,right_butt,left_upper_thigh,right_upper_thigh,left_lower_thigh,right_lower_thigh,overall_rating,total_rating,normalized_rating,zscore_rating,minmax_rating,start_time,break_time,subject
8/25/2024 17:35,2,3,2,5,2,4,1,1,1,1,3,22,1.571,3,1,8/25/2024 17:15,0,A100
8/25/2024 17:54,2,3,2,4,2,3,1,1,1,1,3,20,1.286,2.2,0.833,8/25/2024 17:35,0,A100
8/25/2024 18:15,2,3,2,4,2,4,1,1,1,1,3,21,1.429,2.6,0.917,8/25/2024 17:54,0,A100
8/25/2024 18:35,2,3,2,3,2,3,1,1,1,1,3,19,1.143,1.8,0.75,8/25/2024 18:15,0,A100
8/25/2024 18:55,3,3,3,3,2,3,1,1,1,1,3,21,1.429,2.6,0.917,8/25/2024 18:35,0,A100
8/25/2024 19:14,2,3,2,3,2,3,1,1,1,1,2,19,1.143,1.8,0.75,8/25/2024 18:55,0,A100
8/25/2024 12:40,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,,0,A099
8/25/2024 13:00,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 12:40,0,A099
8/25/2024 13:20,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 13:00,0,A099
8/25/2024 13:40,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 13:20,0,A099
8/25/2024 13:59,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 13:40,0,A099
8/25/2024 14:19,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 13:59,0,A099
8/25/2024 14:40,3,2,1,1,1,1,1,1,1,1,2,13,3,5.196,0.136,8/25/2024 14:19,0,A099
8/25/2024 14:45,2,1,1,1,1,1,1,1,1,1,1,11,1,0.577,0.045,8/25/2024 14:40,1,A099
8/25/2024 15:05,3,2,1,1,1,1,1,1,1,1,2,13,3,5.196,0.136,8/25/2024 14:45,0,A099
8/25/2024 15:25,3,2,1,1,1,1,1,1,1,1,2,13,3,5.196,0.136,8/25/2024 15:05,0,A099
8/25/2024 15:46,3,3,2,2,2,2,2,2,2,2,3,22,12,25.981,0.545,8/25/2024 15:25,0,A099
8/25/2024 16:06,3,2,1,1,1,1,1,1,1,1,3,13,3,5.196,0.136,8/25/2024 15:46,0,A099
8/25/2024 16:26,4,3,2,2,2,2,2,2,2,2,4,23,13,28.29,0.591,8/25/2024 16:06,0,A099
8/25/2024 16:46,4,4,3,3,2,2,2,2,2,2,4,26,16,35.218,0.727,8/25/2024 16:26,0,A099
8/25/2024 16:51,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 16:46,1,A099
8/25/2024 17:10,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 16:51,0,A099
8/25/2024 17:30,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 17:10,0,A099
8/25/2024 17:50,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 17:30,0,A099
8/25/2024 18:10,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 17:50,0,A099
8/25/2024 18:30,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 18:10,0,A099
8/25/2024 18:50,4,4,3,3,3,3,3,3,3,3,4,32,22,49.075,1,8/25/2024 18:30,0,A099
8/24/2024 12:45,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,,0,A098
8/24/2024 13:06,1,1,1,1,1,1,1,1,2,2,1,12,1,0.577,0.4,8/24/2024 12:45,0,A098
8/24/2024 13:26,1,1,1,1,1,1,2,2,1,1,1,12,1,0.577,0.4,8/24/2024 13:06,0,A098
8/24/2024 13:46,1,1,1,1,1,1,1,1,2,2,1,12,1,0.577,0.4,8/24/2024 13:26,0,A098
8/24/2024 14:06,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 13:46,0,A098
8/24/2024 14:25,1,2,1,1,2,2,1,1,2,2,1,15,2.5,4.041,1,8/24/2024 14:06,0,A098
8/24/2024 14:45,1,1,1,1,1,1,1,1,2,2,1,12,1,0.577,0.4,8/24/2024 14:25,0,A098
8/24/2024 14:52,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/24/2024 14:45,1,A098
8/24/2024 15:12,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/24/2024 14:52,0,A098
8/24/2024 15:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/24/2024 15:12,0,A098
8/24/2024 15:52,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 15:31,0,A098
8/24/2024 16:11,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 15:52,0,A098
8/24/2024 16:31,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 16:11,0,A098
8/24/2024 16:51,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 16:31,0,A098
8/24/2024 16:58,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 16:51,1,A098
8/24/2024 17:18,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 16:58,0,A098
8/24/2024 17:38,1,2,1,1,1,1,2,2,2,2,1,15,2.5,4.041,1,8/24/2024 17:18,0,A098
8/24/2024 17:58,1,2,1,1,1,1,2,2,2,2,1,15,2.5,4.041,1,8/24/2024 17:38,0,A098
8/24/2024 18:18,1,2,1,1,1,1,2,2,2,2,1,15,2.5,4.041,1,8/24/2024 17:58,0,A098
8/24/2024 18:38,1,2,1,1,1,1,2,2,2,2,1,15,2.5,4.041,1,8/24/2024 18:18,0,A098
8/24/2024 18:58,1,2,1,1,1,1,1,1,2,2,1,13,1.5,1.732,0.6,8/24/2024 18:38,0,A098
8/24/2024 12:56,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A097
8/24/2024 13:17,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 12:56,0,A097
8/24/2024 13:36,1,1,1,1,1,1,1,1,1,1,2,10,0,0,0,8/24/2024 13:17,0,A097
8/24/2024 13:56,1,1,1,1,1,1,1,1,1,1,2,10,0,0,0,8/24/2024 13:36,0,A097
8/24/2024 14:16,1,1,1,1,1,1,1,1,1,1,2,10,0,0,0,8/24/2024 13:56,0,A097
8/24/2024 14:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 14:16,0,A097
8/24/2024 14:56,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 14:36,0,A097
8/24/2024 15:04,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 14:56,1,A097
8/24/2024 15:24,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 15:04,0,A097
8/24/2024 15:44,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 15:24,0,A097
8/24/2024 16:04,1,1,1,1,1,1,1,1,1,1,2,10,0,0,0,8/24/2024 15:44,0,A097
8/24/2024 16:24,1,1,1,1,1,1,1,2,1,1,2,11,0.25,1,0.25,8/24/2024 16:04,0,A097
8/24/2024 16:44,1,1,1,2,1,2,1,2,1,1,2,13,0.75,3,0.75,8/24/2024 16:24,0,A097
8/24/2024 17:04,1,2,1,2,1,2,1,2,1,1,2,14,1,4,1,8/24/2024 16:44,0,A097
8/24/2024 17:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 17:04,1,A097
8/24/2024 17:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/24/2024 17:09,0,A097
8/24/2024 17:44,1,1,1,1,2,2,1,1,1,1,3,12,0.5,2,0.5,8/24/2024 17:29,0,A097
8/24/2024 18:09,1,1,1,1,2,2,1,1,1,1,3,12,0.5,2,0.5,8/24/2024 17:44,0,A097
8/24/2024 18:31,1,1,1,1,2,2,1,1,1,1,3,12,0.5,2,0.5,8/24/2024 18:09,0,A097
8/24/2024 18:52,1,1,1,1,2,2,1,1,1,1,3,12,0.5,2,0.5,8/24/2024 18:31,0,A097
8/24/2024 19:10,1,1,1,1,2,2,1,1,1,1,3,12,0.5,2,0.5,8/24/2024 18:52,0,A097
8/24/2024 12:24,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A096
8/24/2024 12:44,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/24/2024 12:24,0,A096
8/24/2024 13:05,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/24/2024 12:44,0,A096
8/24/2024 13:24,1,1,2,2,1,1,1,1,1,1,1,12,1,1.732,0.077,8/24/2024 13:05,0,A096
8/24/2024 13:45,1,1,3,3,2,2,2,3,2,2,2,21,5.5,12.124,0.423,8/24/2024 13:24,0,A096
8/24/2024 14:06,1,2,3,4,2,2,2,3,1,1,3,21,5.5,12.124,0.423,8/24/2024 13:45,0,A096
8/24/2024 14:25,1,1,3,4,2,2,2,3,2,2,2,22,6,13.279,0.462,8/24/2024 14:06,0,A096
8/24/2024 14:32,1,1,2,2,1,1,2,2,1,1,2,14,2,4.041,0.154,8/24/2024 14:25,1,A096
8/24/2024 14:52,1,1,2,2,1,1,1,1,1,1,2,12,1,1.732,0.077,8/24/2024 14:32,0,A096
8/24/2024 15:12,1,1,2,2,2,2,2,2,2,2,2,18,4,8.66,0.308,8/24/2024 14:52,0,A096
8/24/2024 15:31,1,1,3,3,3,3,3,3,3,3,3,26,8,17.898,0.615,8/24/2024 15:12,0,A096
8/24/2024 15:52,1,1,4,4,4,4,4,4,4,4,4,34,12,27.135,0.923,8/24/2024 15:31,0,A096
8/24/2024 16:11,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 15:52,0,A096
8/24/2024 16:31,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 16:11,0,A096
8/24/2024 16:37,2,2,4,4,3,3,3,3,3,3,3,30,10,22.517,0.769,8/24/2024 16:31,1,A096
8/24/2024 16:57,2,2,3,3,3,3,3,3,3,3,3,28,9,20.207,0.692,8/24/2024 16:37,0,A096
8/24/2024 17:17,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 16:57,0,A096
8/24/2024 17:37,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 17:17,0,A096
8/24/2024 17:57,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 17:37,0,A096
8/24/2024 18:16,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 17:57,0,A096
8/24/2024 18:36,2,2,4,4,4,4,4,4,4,4,4,36,13,29.445,1,8/24/2024 18:16,0,A096
8/24/2024 12:35,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,,0,A095
8/24/2024 12:55,2,1,1,1,1,2,1,1,1,1,1,12,1,1.732,1,8/24/2024 12:35,0,A095
8/24/2024 13:15,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 12:55,0,A095
8/24/2024 13:35,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 13:15,0,A095
8/24/2024 13:55,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 13:35,0,A095
8/24/2024 14:15,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 13:55,0,A095
8/24/2024 14:34,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 14:15,0,A095
8/24/2024 14:40,1,1,1,1,1,1,1,1,1,1,1,10,-1,-2.887,0,8/24/2024 14:34,1,A095
8/24/2024 15:00,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 14:40,0,A095
8/24/2024 15:20,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 15:00,0,A095
8/24/2024 15:40,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 15:20,0,A095
8/24/2024 16:00,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 15:40,0,A095
8/24/2024 16:20,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 16:00,0,A095
8/24/2024 16:41,2,1,1,1,2,1,1,1,1,1,1,12,1,1.732,1,8/24/2024 16:20,0,A095
8/24/2024 16:46,1,1,1,1,1,1,1,1,1,1,1,10,-1,-2.887,0,8/24/2024 16:41,1,A095
8/24/2024 17:06,2,1,1,1,2,1,1,1,1,1,1,12,1,1.732,1,8/24/2024 16:46,0,A095
8/24/2024 17:26,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 17:06,0,A095
8/24/2024 17:46,2,1,2,1,1,1,1,1,1,1,1,12,1,1.732,1,8/24/2024 17:26,0,A095
8/24/2024 18:06,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 17:46,0,A095
8/24/2024 18:26,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 18:06,0,A095
8/24/2024 18:46,2,1,1,1,1,1,1,1,1,1,1,11,0,-0.577,0.5,8/24/2024 18:26,0,A095
8/20/2024 12:04,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,,0,A094
8/20/2024 12:24,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 12:04,0,A094
8/20/2024 12:44,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 12:24,0,A094
8/20/2024 13:04,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 12:44,0,A094
8/20/2024 13:24,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 13:04,0,A094
8/20/2024 13:44,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 13:24,0,A094
8/20/2024 14:04,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 13:44,0,A094
8/20/2024 14:10,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 14:04,1,A094
8/20/2024 14:30,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 14:10,0,A094
8/20/2024 14:51,1,2,1,1,1,1,1,1,1,1,1,11,0,0,0,8/20/2024 14:30,0,A094
8/20/2024 15:11,1,3,1,1,1,1,1,1,1,1,1,12,0.5,1,0.5,8/20/2024 14:51,0,A094
8/20/2024 15:31,2,3,1,1,1,1,1,1,1,1,1,13,1,2,1,8/20/2024 15:11,0,A094
8/20/2024 15:51,2,3,1,1,1,1,1,1,1,1,1,13,1,2,1,8/20/2024 15:31,0,A094
8/20/2024 16:10,2,3,1,1,1,1,1,1,1,1,1,13,1,2,1,8/20/2024 15:51,0,A094
8/20/2024 16:15,2,3,1,1,1,1,1,1,1,1,1,13,1,2,1,8/20/2024 16:10,1,A094
8/20/2024 16:35,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 16:15,0,A094
8/20/2024 16:56,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 16:35,0,A094
8/20/2024 17:16,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 16:56,0,A094
8/20/2024 17:35,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 17:16,0,A094
8/20/2024 17:55,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 17:35,0,A094
8/20/2024 18:15,2,3,1,1,1,1,1,1,1,1,2,13,1,2,1,8/20/2024 17:55,0,A094
8/20/2024 12:44,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A093
8/20/2024 13:04,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 12:44,0,A093
8/20/2024 13:24,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 13:04,0,A093
8/20/2024 13:44,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 13:24,0,A093
8/20/2024 14:04,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 13:44,0,A093
8/20/2024 14:24,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 14:04,0,A093
8/20/2024 14:44,2,1,1,1,1,1,1,1,1,1,1,11,1,1,1,8/20/2024 14:24,0,A093
8/20/2024 14:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 14:44,1,A093
8/20/2024 15:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 14:49,0,A093
8/20/2024 15:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 15:09,0,A093
8/20/2024 15:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 15:29,0,A093
8/20/2024 16:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 15:49,0,A093
8/20/2024 16:33,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 16:09,0,A093
8/20/2024 16:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 16:33,0,A093
8/20/2024 16:54,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 16:49,1,A093
8/20/2024 17:14,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 16:54,0,A093
8/20/2024 17:34,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 17:14,0,A093
8/20/2024 17:54,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 17:34,0,A093
8/20/2024 18:14,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 17:54,0,A093
8/20/2024 18:34,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 18:14,0,A093
8/20/2024 18:54,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/20/2024 18:34,0,A093
8/20/2024 12:34,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.172,0,,0,A092
8/20/2024 12:54,1,2,1,1,1,1,1,1,1,1,1,11,0.2,-0.651,0.053,8/20/2024 12:34,0,A092
8/20/2024 13:14,1,2,1,1,2,2,1,1,1,1,1,13,0.6,0.391,0.158,8/20/2024 12:54,0,A092
8/20/2024 13:34,1,2,2,2,2,2,1,1,1,1,1,15,1,1.432,0.263,8/20/2024 13:14,0,A092
8/20/2024 13:54,2,1,1,1,2,1,1,1,2,1,2,13,0.6,0.391,0.158,8/20/2024 13:34,0,A092
8/20/2024 14:14,2,1,2,2,2,2,1,2,1,1,2,16,1.2,1.953,0.316,8/20/2024 13:54,0,A092
8/20/2024 14:34,2,1,1,1,2,2,1,1,2,2,2,15,1,1.432,0.263,8/20/2024 14:14,0,A092
8/20/2024 14:40,2,1,2,2,2,2,1,1,1,1,2,15,1,1.432,0.263,8/20/2024 14:34,1,A092
8/20/2024 15:00,3,1,2,2,2,2,2,1,1,1,2,17,1.4,2.474,0.368,8/20/2024 14:40,0,A092
8/20/2024 15:20,3,2,1,1,2,2,2,2,1,1,2,17,1.4,2.474,0.368,8/20/2024 15:00,0,A092
8/20/2024 15:40,3,2,2,2,2,2,1,1,2,2,2,19,1.8,3.515,0.474,8/20/2024 15:20,0,A092
8/20/2024 16:00,2,2,2,2,3,3,2,2,2,2,2,22,2.4,5.077,0.632,8/20/2024 15:40,0,A092
8/20/2024 16:20,3,3,2,2,3,3,2,2,2,2,3,24,2.8,6.119,0.737,8/20/2024 16:00,0,A092
8/20/2024 16:40,3,2,3,3,4,4,2,2,1,1,3,25,3,6.64,0.789,8/20/2024 16:20,0,A092
8/20/2024 16:46,2,2,3,3,4,4,1,1,1,1,3,22,2.4,5.077,0.632,8/20/2024 16:40,1,A092
8/20/2024 17:06,3,2,3,3,4,4,2,2,2,2,3,27,3.4,7.681,0.895,8/20/2024 16:46,0,A092
8/20/2024 17:26,3,2,4,4,3,3,2,2,2,2,3,27,3.4,7.681,0.895,8/20/2024 17:06,0,A092
8/20/2024 17:46,3,2,3,3,3,3,2,2,3,2,3,26,3.2,7.16,0.842,8/20/2024 17:26,0,A092
8/20/2024 18:06,3,2,3,3,4,4,2,2,3,3,3,29,3.8,8.723,1,8/20/2024 17:46,0,A092
8/20/2024 18:26,3,4,3,3,3,3,2,2,2,2,3,27,3.4,7.681,0.895,8/20/2024 18:06,0,A092
8/20/2024 18:46,2,3,2,2,3,3,2,2,2,2,3,23,2.6,5.598,0.684,8/20/2024 18:26,0,A092
8/20/2024 12:49,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,,0,A091
8/20/2024 13:09,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/20/2024 12:49,0,A091
8/20/2024 13:29,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/20/2024 13:09,0,A091
8/20/2024 13:50,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.057,8/20/2024 13:29,0,A091
8/20/2024 14:10,1,1,2,2,2,2,1,1,1,1,2,14,2,4.041,0.114,8/20/2024 13:50,0,A091
8/20/2024 14:30,2,2,2,2,2,2,1,1,1,1,2,16,3,6.351,0.171,8/20/2024 14:10,0,A091
8/20/2024 14:50,2,2,2,2,3,3,2,2,2,2,2,22,6,13.279,0.343,8/20/2024 14:30,0,A091
8/20/2024 14:56,1,1,1,1,1,1,1,1,1,1,1,10,0,-0.577,0,8/20/2024 14:50,1,A091
8/20/2024 15:16,1,1,1,1,2,2,1,1,1,1,1,12,1,1.732,0.057,8/20/2024 14:56,0,A091
8/20/2024 15:36,1,2,2,2,2,2,2,2,2,2,2,19,4.5,9.815,0.257,8/20/2024 15:16,0,A091
8/20/2024 15:56,2,3,3,3,3,3,2,2,2,2,2,25,7.5,16.743,0.429,8/20/2024 15:36,0,A091
8/20/2024 16:16,2,3,3,3,4,4,3,3,2,2,3,29,9.5,21.362,0.543,8/20/2024 15:56,0,A091
8/20/2024 16:36,2,3,4,4,4,4,3,3,2,2,3,31,10.5,23.671,0.6,8/20/2024 16:16,0,A091
8/20/2024 16:57,2,3,4,4,4,4,3,3,3,3,3,33,11.5,25.981,0.657,8/20/2024 16:36,0,A091
8/20/2024 17:03,1,2,2,2,2,2,1,1,1,1,1,15,2.5,5.196,0.143,8/20/2024 16:57,1,A091
8/20/2024 17:23,1,2,2,2,2,2,2,2,1,1,2,17,3.5,7.506,0.2,8/20/2024 17:03,0,A091
8/20/2024 17:43,2,3,3,3,3,3,2,2,2,2,3,25,7.5,16.743,0.429,8/20/2024 17:23,0,A091
8/20/2024 18:03,2,3,4,4,4,4,3,3,3,3,3,33,11.5,25.981,0.657,8/20/2024 17:43,0,A091
8/20/2024 18:23,3,4,4,4,4,4,3,3,3,3,4,35,12.5,28.29,0.714,8/20/2024 18:03,0,A091
8/20/2024 18:43,4,4,5,5,5,5,4,4,4,4,4,44,17,38.682,0.971,8/20/2024 18:23,0,A091
8/20/2024 19:03,4,5,5,5,5,5,4,4,4,4,4,45,17.5,39.837,1,8/20/2024 18:43,0,A091
8/18/2024 12:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,,0,A090
8/18/2024 12:50,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 12:29,0,A090
8/18/2024 13:10,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 12:50,0,A090
8/18/2024 13:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 13:10,0,A090
8/18/2024 13:49,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 13:29,0,A090
8/18/2024 14:09,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 13:49,0,A090
8/18/2024 14:29,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 14:09,0,A090
8/18/2024 14:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 14:29,1,A090
8/18/2024 14:56,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 14:36,0,A090
8/18/2024 15:16,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 14:56,0,A090
8/18/2024 15:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 15:16,0,A090
8/18/2024 15:56,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 15:36,0,A090
8/18/2024 16:16,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 15:56,0,A090
8/18/2024 16:36,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 16:16,0,A090
8/18/2024 16:41,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 16:36,1,A090
8/18/2024 17:01,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 16:41,0,A090
8/18/2024 17:21,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 17:01,0,A090
8/18/2024 17:41,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 17:21,0,A090
8/18/2024 18:01,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 17:41,0,A090
8/18/2024 18:21,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 18:01,0,A090
8/18/2024 18:41,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,8/18/2024 18:21,0,A090
8/18/2024 12:52,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,,0,A089
8/18/2024 13:12,1,2,1,1,1,1,1,1,1,1,1,11,1,0.577,0.333,8/18/2024 12:52,0,A089
8/18/2024 13:33,1,2,1,1,1,1,1,1,1,1,1,11,1,0.577,0.333,8/18/2024 13:12,0,A089
8/18/2024 13:53,1,2,1,1,1,1,1,1,1,1,1,11,1,0.577,0.333,8/18/2024 13:33,0,A089
8/18/2024 14:12,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 13:53,0,A089
8/18/2024 14:31,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 14:12,0,A089
8/18/2024 14:51,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 14:31,0,A089
8/18/2024 14:58,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 14:51,1,A089
8/18/2024 15:18,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 14:58,0,A089
8/18/2024 15:38,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 15:18,0,A089
8/18/2024 15:58,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 15:38,0,A089
8/18/2024 16:18,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 15:58,0,A089
8/18/2024 16:39,1,1,1,1,2,2,1,1,1,1,1,12,2,2.887,0.667,8/18/2024 16:18,0,A089
8/18/2024 16:57,1,1,1,1,2,2,1,1,1,1,1,12,2,2.887,0.667,8/18/2024 16:39,0,A089
8/18/2024 17:02,1,1,1,1,1,1,1,1,1,1,1,10,0,-1.732,0,8/18/2024 16:57,1,A089
8/18/2024 17:23,2,1,1,1,2,2,1,1,1,1,1,13,3,5.196,1,8/18/2024 17:02,0,A089
8/18/2024 17:42,2,1,1,1,2,2,1,1,1,1,1,13,3,5.196,1,8/18/2024 17:23,0,A089
